transaction_id,store_id,customer_id,trip_id,channel_id,transaction_timestamp,sku_id,promo_id,quantity,unit_sales_price,gross_amount,discount_amount,net_amount,payment_method_id
9122,3266,104902746,1144501,NULL,"2010-01-27 20:13:02",48298411,ISD-201001-48298411,1,1.9900,1.9900,0.0796,1.9104,NULL
9123,7165,104903293,953945,NULL,"2011-01-09 10:51:29",48052811,ISD-201101-48052811,1,0.9900,0.9900,0.0396,0.9504,NULL
9124,7390,105029847,1143167,NULL,"2010-01-15 10:43:08",38478811,ISD-201001-38478811,1,11.9900,11.9900,0.5995,11.3905,NULL
9125,7390,105029847,1143167,NULL,"2010-01-15 10:43:08",38776011,ISD-201001-38776011,1,4.9900,4.9900,0.7485,4.2415,NULL
9126,7390,105029847,1143167,NULL,"2010-01-15 10:43:08",54022911,ISD-201001-54022911,1,0.5000,0.5000,0.0200,0.4800,NULL
9127,3842,105060416,1143259,NULL,"2010-01-16 19:08:52",2437111,ISD-201001-2437111,1,79.9900,79.9900,11.9985,67.9915,NULL
9128,9746,105060416,1145102,NULL,"2010-01-31 15:05:12",61571211,ISD-201001-61571211,1,4.4900,4.4900,0.1796,4.3104,NULL
9129,7098,105071769,677174,NULL,"2011-01-06 15:39:35",2220413,,-1,14.9900,-14.9900,0.0000,-14.9900,NULL
9130,7551,105209936,1209419,NULL,"2011-01-14 18:14:17",78194511,ISD-201101-78194511,1,19.9900,19.9900,3.9980,15.9920,NULL
9131,4113,105371076,594960,NULL,"2010-01-08 17:29:56",43278314,ISD-201001-43278314,1,0.9900,0.9900,0.1485,0.8415,NULL
9132,3737,105371251,37285,NULL,"2011-01-13 14:32:24",2599968,ISD-201101-2599968,1,29.9900,29.9900,1.1996,28.7904,NULL
9133,3737,105371251,955363,NULL,"2011-01-15 15:57:07",2599968,,-1,29.9900,-29.9900,0.0000,-29.9900,NULL
9134,3949,105373236,318908,NULL,"2010-01-07 16:41:37",42869092,OF-703023,1,699.9900,699.9900,20.9997,678.9903,NULL
9135,9416,105394560,171887,NULL,"2011-01-15 19:55:46",12667011,ISD-201101-12667011,1,2.9900,2.9900,0.1196,2.8704,NULL
9136,3678,105456811,1211779,NULL,"2011-01-28 18:12:37",1651579,ISD-201101-1651579,1,15.2900,15.2900,0.4587,14.8313,NULL
9137,3678,105456811,1211779,NULL,"2011-01-28 18:12:37",2964335,ISD-201101-2964335,1,3.9900,3.9900,0.3990,3.5910,NULL
9138,4163,105544697,322152,NULL,"2010-01-27 13:56:47",31211511,ISD-201001-31211511,1,1.9900,1.9900,0.0597,1.9303,NULL
9139,7294,105588684,863489,NULL,"2010-01-11 13:16:09",87412411,ISD-201001-87412411,1,9.9900,9.9900,0.4995,9.4905,NULL
9140,7294,105588684,956795,NULL,"2011-01-20 15:05:08",2108318,ISD-201101-2108318,1,14.9900,14.9900,0.7495,14.2405,NULL
9141,3196,105615141,678552,NULL,"2011-01-13 13:38:03",46723911,ISD-201101-46723911,1,4.9900,4.9900,0.2495,4.7405,NULL
9142,3837,105787836,108293,NULL,"2010-01-04 13:24:21",33009319,ISD-201001-33009319,1,7.9900,7.9900,0.3995,7.5905,NULL
9143,3616,105935226,1211936,NULL,"2011-01-29 14:30:30",7005011,ISD-201101-7005011,1,4.2900,4.2900,0.1287,4.1613,NULL
9144,3501,106009428,1141924,NULL,"2010-01-05 11:44:50",16255311,ISD-201001-16255311,1,12.9900,12.9900,0.6495,12.3405,NULL
9145,9166,106121641,1341844,NULL,"2010-01-23 12:18:18",35251211,ISD-201001-35251211,1,2.5000,2.5000,0.1000,2.4000,NULL
9146,3531,106271373,407884,NULL,"2011-01-12 14:08:54",2825168,ISD-201101-2825168,1,9.9800,9.9800,0.4990,9.4810,NULL
9147,3531,106271373,408296,NULL,"2011-01-14 11:00:28",2825168,,-1,9.9800,-9.9800,0.0000,-9.9800,NULL
9148,3531,106271373,408297,NULL,"2011-01-14 13:04:18",2182013,ISD-201101-2182013,1,24.9900,24.9900,0.7497,24.2403,NULL
9149,7195,106347556,1457101,NULL,"2010-01-26 13:40:30",72711611,ISD-201001-72711611,1,2.2900,2.2900,0.0916,2.1984,NULL
9150,9328,106405088,1211713,NULL,"2011-01-27 15:43:00",1961928,ISD-201101-1961928,1,12.9900,12.9900,0.6495,12.3405,NULL
9151,9088,106421947,169815,NULL,"2011-01-03 16:50:25",1605993,ISD-201101-1605993,1,32.9900,32.9900,1.3196,31.6704,NULL
9152,7195,106583843,1208069,NULL,"2011-01-06 21:27:26",1859022,ISD-201101-1859022,1,4.1900,4.1900,0.4190,3.7710,NULL
9153,4430,106611704,170614,NULL,"2011-01-08 14:30:27",2342727,ISD-201101-2342727,1,9.9900,9.9900,0.2997,9.6903,NULL
9154,4430,106611704,955836,NULL,"2011-01-16 10:01:49",2379151,ISD-201101-2379151,1,3.2900,3.2900,0.1316,3.1584,NULL
9155,4430,106611704,955837,NULL,"2011-01-16 15:49:05",41546611,ISD-201101-41546611,1,2.9900,2.9900,0.2990,2.6910,NULL
9156,3720,106636149,169897,NULL,"2011-01-04 11:25:16",2389538,ISD-201101-2389538,1,1.4900,1.4900,0.0745,1.4155,NULL
9157,3018,106638534,678101,NULL,"2011-01-11 18:05:14",33155011,ISD-201101-33155011,1,0.0000,0.0000,0.0000,0.0000,NULL
9158,3841,106639660,108088,NULL,"2010-01-02 14:27:03",72209611,ISD-201001-72209611,1,3.9900,3.9900,0.5985,3.3915,NULL
9159,3841,106639660,108088,NULL,"2010-01-02 14:27:03",72209611,ISD-201001-72209611,0,3.9900,0.0000,0.0000,0.0000,NULL
9160,3841,106639660,111162,NULL,"2010-01-31 12:33:45",82284611,ISD-201001-82284611,1,23.9900,23.9900,4.7980,19.1920,NULL
9161,3841,106639660,321715,NULL,"2010-01-24 20:37:21",51459211,OF-554095,1,18.9900,18.9900,9.4950,9.4950,NULL
9162,7325,106676895,1209400,NULL,"2011-01-14 11:12:05",1972077,ISD-201101-1972077,1,3.9900,3.9900,0.1596,3.8304,NULL
9163,7325,106676895,1209400,NULL,"2011-01-14 11:12:05",53518412,ISD-201101-53518412,1,1.9900,1.9900,0.0597,1.9303,NULL
9164,7639,106751713,1143428,NULL,"2010-01-17 13:06:15",1085803,ISD-201001-1085803,1,24.9900,24.9900,0.7497,24.2403,NULL
9165,7677,106766791,409083,NULL,"2011-01-16 14:19:27",59886711,ISD-201101-59886711,1,1.5900,1.5900,0.7950,0.7950,NULL
9166,4429,106770178,407715,NULL,"2011-01-11 16:39:07",48188311,ISD-201101-48188311,1,6.6900,6.6900,0.2007,6.4893,NULL
9167,3232,106771388,1501941,NULL,"2011-01-29 14:51:36",1044431,ISD-201101-1044431,1,9.9900,9.9900,0.4995,9.4905,NULL
9168,3176,106779655,678536,NULL,"2011-01-13 11:40:39",9688511,ISD-201101-9688511,1,3.9900,3.9900,0.1197,3.8703,NULL
9169,3176,106779655,678536,NULL,"2011-01-13 11:40:39",16293111,ISD-201101-16293111,1,4.7900,4.7900,0.9580,3.8320,NULL
9170,3176,106779655,678536,NULL,"2011-01-13 11:40:39",24660611,ISD-201101-24660611,1,1.0000,1.0000,0.0300,0.9700,NULL
9171,3368,106785326,1144278,NULL,"2010-01-25 15:19:09",44729765,ISD-201001-44729765,1,5.9900,5.9900,0.1797,5.8103,NULL
9172,3368,106785326,1209488,NULL,"2011-01-15 19:15:36",1875275,ISD-201101-1875275,1,16.9900,16.9900,0.6796,16.3104,NULL
9173,3954,106811937,408584,NULL,"2011-01-15 13:00:47",2200003,ISD-201101-2200003,1,24.9900,24.9900,1.2495,23.7405,NULL
9174,3954,106811937,682404,NULL,"2011-01-29 00:00:01",3046393,ISD-201101-3046393,1,5.0000,5.0000,0.2000,4.8000,NULL
9175,3954,106811937,682404,NULL,"2011-01-29 00:00:01",11098611,ISD-201101-11098611,1,6.9900,6.9900,0.2097,6.7803,NULL
9176,3954,106811937,682404,NULL,"2011-01-29 00:00:01",48498711,ISD-201101-48498711,1,9.7900,9.7900,0.3916,9.3984,NULL
9177,7014,106824482,108428,NULL,"2010-01-05 17:45:07",53563612,ISD-201001-53563612,1,1.7900,1.7900,0.0716,1.7184,NULL
9178,9714,106844148,1143190,NULL,"2010-01-15 14:22:11",14073714,ISD-201001-14073714,1,17.9900,17.9900,0.8995,17.0905,NULL
9179,3982,106846693,864963,NULL,"2010-01-20 13:56:45",44576124,ISD-201001-44576124,1,5.9900,5.9900,0.1797,5.8103,NULL
9180,4479,106847538,953608,NULL,"2011-01-08 14:23:13",2244870,ISD-201101-2244870,1,19.9900,19.9900,4.9975,14.9925,NULL
9181,4479,106847538,1341596,NULL,"2010-01-20 17:50:19",43398858,ISD-201001-43398858,1,24.9900,24.9900,3.7485,21.2415,NULL
9182,4479,106847538,1382528,NULL,"2011-01-17 16:43:24",13955619,ISD-201101-13955619,1,8.4900,8.4900,0.4245,8.0655,NULL
9183,4479,106847538,1382528,NULL,"2011-01-17 16:43:24",24621418,ISD-201101-24621418,1,5.4900,5.4900,0.2196,5.2704,NULL
9184,3501,106868061,1143373,NULL,"2010-01-17 13:59:16",53298711,ISD-201001-53298711,1,1.3900,1.3900,0.1390,1.2510,NULL
9185,3501,106868061,1210706,NULL,"2011-01-22 13:11:45",58924411,ISD-201101-58924411,1,0.8500,0.8500,0.0340,0.8160,NULL
9186,3501,106868061,1340743,NULL,"2010-01-07 16:04:59",53298711,ISD-201001-53298711,1,1.3900,1.3900,0.1390,1.2510,NULL
9187,3501,106868061,1340743,NULL,"2010-01-07 16:04:59",90196611,ISD-201001-90196611,1,4.9900,4.9900,0.1497,4.8403,NULL
9188,7171,106915897,682458,NULL,"2011-01-29 20:23:57",2634405,ISD-201101-2634405,1,6.9900,6.9900,1.0485,5.9415,NULL
9189,7619,106941203,1497508,NULL,"2010-01-22 14:20:41",24436811,OF-757160,1,19.9900,19.9900,0.7996,19.1904,NULL
9190,7249,106956876,110488,NULL,"2010-01-24 15:47:53",68757011,ISD-201001-68757011,1,4.8900,4.8900,0.1467,4.7433,NULL
9191,7249,106956876,320755,NULL,"2010-01-18 12:37:07",20178511,ISD-201001-20178511,1,2.5000,2.5000,0.2500,2.2500,NULL
9192,9416,106968744,410817,NULL,"2011-01-23 15:28:39",9772113,ISD-201101-9772113,1,4.9900,4.9900,0.4990,4.4910,NULL
9193,9416,106968744,410817,NULL,"2011-01-23 15:28:39",91052011,ISD-201101-91052011,1,2.6900,2.6900,0.1076,2.5824,NULL
9194,7217,106976046,171644,NULL,"2011-01-14 13:18:04",2296311,ISD-201101-2296311,1,16.9900,16.9900,1.6990,15.2910,NULL
9195,7217,106976046,171646,NULL,"2011-01-14 18:08:58",52493411,ISD-201101-52493411,1,10.0000,10.0000,1.0000,9.0000,NULL
9196,3764,107034463,1211316,NULL,"2011-01-25 13:45:43",41363911,ISD-201101-41363911,1,4.4900,4.4900,0.1347,4.3553,NULL
9197,3141,107036887,1142264,NULL,"2010-01-08 17:27:41",90398711,OF-620829,1,23.9900,23.9900,1.1995,22.7905,NULL
9198,3141,107036887,1142264,NULL,"2010-01-08 17:27:41",90398711,ISD-201001-90398711,1,23.9900,23.9900,0.7197,23.2703,NULL
9199,3597,107039725,318710,NULL,"2010-01-06 11:49:36",43050074,ISD-201001-43050074,1,6.4900,6.4900,0.2596,6.2304,NULL
9200,4481,107180083,110469,NULL,"2010-01-24 15:26:59",13959418,ISD-201001-13959418,1,10.4900,10.4900,0.4196,10.0704,NULL
9201,4481,107180083,110469,NULL,"2010-01-24 15:26:59",38478811,ISD-201001-38478811,1,11.9900,11.9900,0.5995,11.3905,NULL
9202,4481,107180083,595917,NULL,"2010-01-14 00:00:01",44289044,ISD-201001-44289044,1,5.4900,5.4900,0.5490,4.9410,NULL
9203,4481,107180083,1341999,NULL,"2010-01-26 19:28:18",71279611,ISD-201001-71279611,1,1.4900,1.4900,0.0596,1.4304,NULL
9204,4725,107195659,1209037,NULL,"2011-01-12 15:26:05",30751711,ISD-201101-30751711,1,0.0000,0.0000,0.0000,0.0000,NULL
9205,3613,107288504,319139,NULL,"2010-01-09 18:14:42",33760611,ISD-201001-33760611,1,3.4900,3.4900,0.1047,3.3853,NULL
9206,4767,107288621,172121,NULL,"2011-01-17 17:53:47",41301913,ISD-201101-41301913,1,3.1900,3.1900,0.1276,3.0624,NULL
9207,4767,107288621,172121,NULL,"2011-01-17 17:53:47",41432812,ISD-201101-41432812,1,8.4500,8.4500,0.3380,8.1120,NULL
9208,4767,107288621,173220,NULL,"2011-01-24 15:55:07",2379151,ISD-201101-2379151,1,3.2900,3.2900,0.1316,3.1584,NULL
9209,4767,107288621,677776,NULL,"2011-01-09 15:27:58",38361411,ISD-201101-38361411,1,6.4900,6.4900,0.1947,6.2953,NULL
9210,9186,107300864,595530,NULL,"2010-01-11 18:12:44",17264912,ISD-201001-17264912,1,12.9900,12.9900,0.6495,12.3405,NULL
9211,4083,107330057,1340435,NULL,"2010-01-02 16:46:06",82284611,ISD-201001-82284611,1,23.9900,23.9900,4.7980,19.1920,NULL
9212,4700,107330842,952228,NULL,"2011-01-03 15:10:37",18465412,ISD-201101-18465412,1,6.4900,6.4900,0.2596,6.2304,NULL
9213,4700,107330842,1380883,NULL,"2011-01-05 10:13:59",59410811,ISD-201101-59410811,1,4.6900,4.6900,0.2345,4.4555,NULL
9214,9186,107331508,38121,NULL,"2011-01-28 21:20:24",43942653,ISD-201101-43942653,1,19.9900,19.9900,0.7996,19.1904,NULL
9215,4083,107331508,1211604,NULL,"2011-01-27 21:08:21",82634111,ISD-201101-82634111,1,0.0000,0.0000,0.0000,0.0000,NULL
9216,4040,107332070,865871,NULL,"2010-01-25 15:11:17",2869011,ISD-201001-2869011,1,3.7900,3.7900,0.3790,3.4110,NULL
9217,3225,107607796,597013,NULL,"2010-01-21 00:00:01",67566311,ISD-201001-67566311,1,2.9900,2.9900,0.0897,2.9003,NULL
9218,9640,107636833,955562,NULL,"2011-01-15 15:41:15",4399111,ISD-201101-4399111,1,21.1900,21.1900,0.6357,20.5543,NULL
9219,7014,107636958,412129,NULL,"2011-01-29 10:21:58",41363911,ISD-201101-41363911,1,4.4900,4.4900,0.1347,4.3553,NULL
9220,7014,107636958,681835,NULL,"2011-01-26 16:36:04",3112122,ISD-201101-3112122,1,4.5900,4.5900,0.1836,4.4064,NULL
9221,7014,107636958,952275,NULL,"2011-01-03 20:22:07",2338816,ISD-201101-2338816,1,8.7900,8.7900,4.3950,4.3950,NULL
9222,7014,107636958,952275,NULL,"2011-01-03 20:22:07",13205413,ISD-201101-13205413,1,8.9900,8.9900,0.4495,8.5405,NULL
9223,7198,107743780,1207255,NULL,"2011-01-02 19:30:08",20816011,ISD-201101-20816011,1,24.9900,24.9900,0.9996,23.9904,NULL
9224,4334,107751746,13494,NULL,"2010-01-30 12:07:51",43050074,ISD-201001-43050074,1,6.4900,6.4900,0.2596,6.2304,NULL
9225,4334,107751746,37735,NULL,"2011-01-21 19:48:08",2285002,ISD-201101-2285002,1,5.4900,5.4900,0.2745,5.2155,NULL
9226,4334,107751746,37735,NULL,"2011-01-21 19:48:08",2818411,ISD-201101-2818411,1,1.8900,1.8900,0.0945,1.7955,NULL
9227,4334,107751746,109647,NULL,"2010-01-17 12:30:57",41530713,ISD-201001-41530713,1,9.9900,9.9900,0.2997,9.6903,NULL
9228,4334,107751746,169532,NULL,"2011-01-02 18:34:52",67539911,ISD-201101-67539911,1,2.9900,2.9900,0.0897,2.9003,NULL
9229,4334,107751746,410737,NULL,"2011-01-23 18:04:33",1600497,ISD-201101-1600497,1,0.9900,0.9900,0.1485,0.8415,NULL
9230,4334,107751746,410737,NULL,"2011-01-23 18:04:33",2818411,ISD-201101-2818411,1,1.8900,1.8900,0.0945,1.7955,NULL
9231,4334,107751746,598590,NULL,"2010-01-31 16:24:01",1040554,ISD-201001-1040554,1,3.2900,3.2900,0.4935,2.7965,NULL
9232,3837,107784489,173746,NULL,"2011-01-28 13:26:56",33446111,ISD-201101-33446111,1,0.0000,0.0000,0.0000,0.0000,NULL
9233,3282,107814772,172837,NULL,"2011-01-22 16:44:45",26669111,OF-506235,1,5.6900,5.6900,0.2845,5.4055,NULL
9234,4292,107836202,13386,NULL,"2010-01-27 13:54:58",60885311,,-1,20.7900,-20.7900,0.0000,-20.7900,NULL
9235,4292,107836202,110579,NULL,"2010-01-25 13:11:40",60885311,ISD-201001-60885311,1,20.7900,20.7900,2.0790,18.7110,NULL
9236,3028,107913377,322785,NULL,"2010-01-31 16:15:31",38046711,ISD-201001-38046711,1,10.9900,10.9900,0.3297,10.6603,NULL
9237,3720,107932894,597936,NULL,"2010-01-27 15:38:28",56654511,ISD-201001-56654511,1,5.9900,5.9900,0.2396,5.7504,NULL
9238,3141,107945094,865393,NULL,"2010-01-23 13:02:48",61210511,ISD-201001-61210511,1,1.3900,1.3900,0.0695,1.3205,NULL
9239,3141,107945094,865393,NULL,"2010-01-23 13:02:48",95519611,ISD-201001-95519611,1,9.9900,9.9900,0.3996,9.5904,NULL
9240,9161,107971876,1209421,NULL,"2011-01-14 10:40:28",91099011,ISD-201101-91099011,1,11.7900,11.7900,0.4716,11.3184,NULL
9241,3418,107973797,677275,NULL,"2011-01-07 14:04:12",2500674,ISD-201101-2500674,1,2.9900,2.9900,0.0897,2.9003,NULL
9242,3561,107990240,595215,NULL,"2010-01-10 13:39:40",1287283,ISD-201001-1287283,1,5.9900,5.9900,0.5990,5.3910,NULL
9243,3561,107990240,595259,NULL,"2010-01-10 00:00:01",92643711,ISD-201001-92643711,1,39.9900,39.9900,1.9995,37.9905,NULL
9244,4420,108050862,169750,NULL,"2011-01-03 13:32:00",22540311,ISD-201101-22540311,1,4.2900,4.2900,0.1716,4.1184,NULL
9245,4420,108050862,408985,NULL,"2011-01-16 19:30:18",95042511,ISD-201101-95042511,1,3.9900,3.9900,0.1995,3.7905,NULL
9246,4204,108069481,679356,NULL,"2011-01-16 00:00:01",24634531,ISD-201101-24634531,1,8.9900,8.9900,0.3596,8.6304,NULL
9247,3662,108078043,318748,NULL,"2010-01-06 11:01:24",39150912,ISD-201001-39150912,1,5.6500,5.6500,0.2825,5.3675,NULL
9248,3723,108106194,110463,NULL,"2010-01-24 14:40:52",1182134,ISD-201001-1182134,1,5.9900,5.9900,0.2396,5.7504,NULL
9249,4871,108108865,170304,NULL,"2011-01-06 20:11:09",2531610,ISD-201101-2531610,1,4.9900,4.9900,0.2495,4.7405,NULL
9250,4871,108108865,173213,NULL,"2011-01-24 15:15:53",53235611,ISD-201101-53235611,1,3.2900,3.2900,0.1645,3.1255,NULL
9251,4871,108108865,409674,NULL,"2011-01-19 13:46:41",1301451,ISD-201101-1301451,1,14.9900,14.9900,0.4497,14.5403,NULL
9252,3282,108132719,322567,NULL,"2010-01-30 17:33:02",70725215,ISD-201001-70725215,1,11.9900,11.9900,0.5995,11.3905,NULL
9253,4725,108256443,321751,NULL,"2010-01-24 13:28:12",18737011,ISD-201001-18737011,1,11.4900,11.4900,0.3447,11.1453,NULL
9254,3701,108308545,594793,NULL,"2010-01-07 00:00:01",2993711,ISD-201001-2993711,1,1.1900,1.1900,0.0476,1.1424,NULL
9255,3701,108308545,957903,NULL,"2011-01-24 14:42:18",23662211,ISD-201101-23662211,1,1.9900,1.9900,0.0995,1.8905,NULL
9256,3701,108308545,957903,NULL,"2011-01-24 14:42:18",26982219,ISD-201101-26982219,1,1.9900,1.9900,0.0597,1.9303,NULL
9257,9589,108449735,174026,NULL,"2011-01-29 18:36:24",2379151,ISD-201101-2379151,1,3.2900,3.2900,0.1316,3.1584,NULL
9258,9589,108449735,680876,NULL,"2011-01-22 11:22:19",5083811,ISD-201101-5083811,1,3.7900,3.7900,0.1516,3.6384,NULL
9259,4311,108592396,13203,NULL,"2010-01-22 12:59:21",22608211,ISD-201001-22608211,1,3.1900,3.1900,0.0957,3.0943,NULL
9260,4311,108592396,862556,NULL,"2010-01-06 11:50:15",9503711,ISD-201001-9503711,1,3.4900,3.4900,0.1047,3.3853,NULL
9261,4311,108592396,862556,NULL,"2010-01-06 11:50:15",38889911,ISD-201001-38889911,1,3.1900,3.1900,0.0957,3.0943,NULL
9262,3424,109074258,13025,NULL,"2010-01-18 17:38:44",1063759,ISD-201001-1063759,1,24.9900,24.9900,0.9996,23.9904,NULL
9263,3424,109074258,1341964,NULL,"2010-01-26 16:36:41",1063759,,-1,24.9900,-24.9900,0.0000,-24.9900,NULL
9264,9245,109081389,1382238,NULL,"2011-01-14 19:00:16",43618359,ISD-201101-43618359,1,46.9900,46.9900,2.3495,44.6405,NULL
9265,7175,109098849,956145,NULL,"2011-01-17 20:56:39",33170411,ISD-201101-33170411,1,0.0000,0.0000,0.0000,0.0000,NULL
9266,9416,109100450,410571,NULL,"2011-01-22 15:39:47",2392539,ISD-201101-2392539,1,19.9900,19.9900,0.5997,19.3903,NULL
9267,4741,109107500,1144112,NULL,"2010-01-23 18:59:24",1287283,ISD-201001-1287283,1,5.9900,5.9900,0.5990,5.3910,NULL
9268,7044,109172952,594868,NULL,"2010-01-07 16:59:09",1152246,ISD-201001-1152246,1,13.4900,13.4900,0.4047,13.0853,NULL
9269,4772,109284442,170773,NULL,"2011-01-09 18:09:56",2045965,ISD-201101-2045965,1,14.9900,14.9900,0.5996,14.3904,NULL
9270,4150,109285370,406389,NULL,"2011-01-06 11:53:08",2398155,ISD-201101-2398155,1,2.2900,2.2900,0.0916,2.1984,NULL
9271,4741,109354160,957315,NULL,"2011-01-22 13:12:18",26669111,OF-506235,1,5.6900,5.6900,0.2845,5.4055,NULL
9272,4741,109354160,957315,NULL,"2011-01-22 13:12:18",33327011,ISD-201101-33327011,1,0.0000,0.0000,0.0000,0.0000,NULL
9273,4327,109376085,108006,NULL,"2010-01-01 16:52:49",54022911,ISD-201001-54022911,1,0.5000,0.5000,0.0200,0.4800,NULL
9274,7432,109388087,36928,NULL,"2011-01-06 18:04:17",25554211,ISD-201101-25554211,1,1.9900,1.9900,0.0597,1.9303,NULL
9275,7432,109388087,409519,NULL,"2011-01-18 15:09:18",2411296,ISD-201101-2411296,1,3.9900,3.9900,0.1596,3.8304,NULL
9276,7432,109388087,676039,NULL,"2011-01-02 00:00:01",33446111,ISD-201101-33446111,1,0.0000,0.0000,0.0000,0.0000,NULL
9277,7432,109388087,681111,NULL,"2011-01-23 10:43:40",33446111,ISD-201101-33446111,1,0.0000,0.0000,0.0000,0.0000,NULL
9278,7432,109388087,862729,NULL,"2010-01-07 14:08:01",3906563,ISD-201001-3906563,1,2.9900,2.9900,0.0897,2.9003,NULL
9279,7432,109388087,953736,NULL,"2011-01-08 11:25:00",72539411,OF-919116,1,2.6900,2.6900,0.1345,2.5555,NULL
9280,7432,109388087,957467,NULL,"2011-01-22 17:13:45",33446111,ISD-201101-33446111,1,0.0000,0.0000,0.0000,0.0000,NULL
9281,7432,109388087,1208458,NULL,"2011-01-08 14:03:52",33446111,ISD-201101-33446111,1,0.0000,0.0000,0.0000,0.0000,NULL
9282,7432,109388087,1210288,NULL,"2011-01-19 16:39:36",33446111,ISD-201101-33446111,1,0.0000,0.0000,0.0000,0.0000,NULL
9283,7432,109388087,1210632,NULL,"2011-01-21 14:29:08",33446111,ISD-201101-33446111,1,0.0000,0.0000,0.0000,0.0000,NULL
9284,7432,109388087,1342337,NULL,"2010-01-31 19:51:16",97398011,ISD-201001-97398011,1,1.2900,1.2900,0.1935,1.0965,NULL
9285,4394,109414467,411574,NULL,"2011-01-27 11:51:18",1505356,ISD-201101-1505356,1,2.9900,2.9900,0.1196,2.8704,NULL
9286,7676,109414659,171686,NULL,"2011-01-14 11:37:13",33423811,ISD-201101-33423811,1,2.4900,2.4900,0.0996,2.3904,NULL
9287,3117,109443332,598051,NULL,"2010-01-28 11:00:04",1269786,ISD-201001-1269786,1,7.9800,7.9800,0.3990,7.5810,NULL
9288,3051,109443332,598185,NULL,"2010-01-29 16:37:41",1269434,ISD-201001-1269434,1,8.9800,8.9800,0.2694,8.7106,NULL
9289,3457,109486600,681496,NULL,"2011-01-25 17:22:49",2766516,ISD-201101-2766516,1,6.9900,6.9900,0.2097,6.7803,NULL
9290,9608,109549672,862118,NULL,"2010-01-03 13:09:13",45028711,OF-848249,1,25.0000,25.0000,0.7500,24.2500,NULL
9291,3949,109580323,676539,NULL,"2011-01-04 18:33:49",33170411,ISD-201101-33170411,1,0.0000,0.0000,0.0000,0.0000,NULL
9292,3483,109592189,951540,NULL,"2011-01-01 19:32:38",2211068,ISD-201101-2211068,1,16.9900,16.9900,0.5097,16.4803,NULL
9293,7733,109608860,598698,NULL,"2010-01-31 15:55:58",83864011,ISD-201001-83864011,1,3.4900,3.4900,0.5235,2.9665,NULL
9294,3761,109678647,171754,NULL,"2011-01-15 10:56:04",2032041,ISD-201101-2032041,1,2.3900,2.3900,0.0956,2.2944,NULL
9295,3761,109678647,319202,NULL,"2010-01-09 15:57:32",28000866,ISD-201001-28000866,1,2.0000,2.0000,0.0600,1.9400,NULL
9296,3761,109678647,411165,NULL,"2011-01-25 11:40:35",63804911,ISD-201101-63804911,1,6.2900,6.2900,0.1887,6.1013,NULL
9297,9161,109738455,109811,NULL,"2010-01-18 20:54:40",43326315,ISD-201001-43326315,1,24.9900,24.9900,0.7497,24.2403,NULL
9298,4430,109777847,955421,NULL,"2011-01-15 13:44:08",2425762,ISD-201101-2425762,1,5.9800,5.9800,0.1794,5.8006,NULL
9299,4772,109780981,1145071,NULL,"2010-01-31 19:02:03",92606611,ISD-201001-92606611,1,11.9900,11.9900,0.4796,11.5104,NULL
9300,3501,109782988,1341390,NULL,"2010-01-17 15:48:47",26294212,ISD-201001-26294212,1,5.4900,5.4900,0.1647,5.3253,NULL
9301,3129,109833027,954269,NULL,"2011-01-11 14:31:17",2272378,ISD-201101-2272378,1,9.9900,9.9900,0.3996,9.5904,NULL
9302,3308,109838778,108650,NULL,"2010-01-08 17:16:35",42341511,ISD-201001-42341511,1,0.0000,0.0000,0.0000,0.0000,NULL
9303,3308,109838778,173581,NULL,"2011-01-27 15:27:00",70186511,ISD-201101-70186511,1,6.5900,6.5900,0.3295,6.2605,NULL
9304,3269,109886307,676478,NULL,"2011-01-04 12:29:11",2208193,ISD-201101-2208193,1,21.0000,21.0000,0.6300,20.3700,NULL
9305,7165,109943465,677426,NULL,"2011-01-07 00:00:01",2586020,ISD-201101-2586020,1,16.9900,16.9900,0.6796,16.3104,NULL
9306,7165,109943465,677426,NULL,"2011-01-07 00:00:01",33155011,ISD-201101-33155011,1,0.0000,0.0000,0.0000,0.0000,NULL
9307,7129,110049167,322207,NULL,"2010-01-27 17:42:06",1444505,ISD-201001-1444505,1,1.9900,1.9900,0.0995,1.8905,NULL
9308,7129,110049167,322207,NULL,"2010-01-27 17:42:06",23584711,ISD-201001-23584711,1,1.9900,1.9900,0.2985,1.6915,NULL
9309,7129,110049167,409304,NULL,"2011-01-17 17:59:13",2170883,ISD-201101-2170883,1,14.9900,14.9900,0.7495,14.2405,NULL
9310,7660,110145630,109220,NULL,"2010-01-13 14:23:55",33941311,ISD-201001-33941311,1,9.9900,9.9900,0.4995,9.4905,NULL
9311,4183,110149127,411204,NULL,"2011-01-25 14:09:51",2202518,ISD-201101-2202518,1,29.9900,29.9900,0.8997,29.0903,NULL
9312,4183,110149127,682020,NULL,"2011-01-27 00:00:01",2202518,,-1,29.9900,-29.9900,0.0000,-29.9900,NULL
9313,9392,110156667,597264,NULL,"2010-01-22 18:02:21",54547611,OF-139237,1,30.0000,30.0000,3.0000,27.0000,NULL
9314,7142,110182528,678930,NULL,"2011-01-14 14:48:20",11691212,ISD-201101-11691212,1,6.4900,6.4900,0.3245,6.1655,NULL
